NombreComuna,semana_epi_str,IdCausa,Causa,Total,Menores_1,De_1_a_4,De_5_a_14,De_15_a_64,De_65_y_mas
Alhué,21-2024,1,Atenciones de urgencia - Total,202,1,17,49,109,26
Alhué,21-2024,2,Atenciones de urgencia - Total Respiratorios,115,1,14,34,52,14
Alhué,21-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),8,1,0,3,4,0
Alhué,21-2024,4,Atenciones de urgencia - Influenza (J09-J11),6,0,0,1,4,1
Alhué,21-2024,5,Atenciones de urgencia - Neumonía (J12-J18),3,0,1,1,0,1
Alhué,21-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",20,0,1,4,10,5
Alhué,21-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Alhué,21-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),74,0,12,25,32,5
Alhué,21-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),4,0,0,0,2,2
Alhué,21-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Alhué,21-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Alhué,21-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Alhué,21-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Alhué,21-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Alhué,22-2024,1,Atenciones de urgencia - Total,180,3,7,33,115,22
Alhué,22-2024,2,Atenciones de urgencia - Total Respiratorios,74,1,5,16,48,4
Alhué,22-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),9,0,0,2,5,2
Alhué,22-2024,4,Atenciones de urgencia - Influenza (J09-J11),6,0,2,0,4,0
Alhué,22-2024,5,Atenciones de urgencia - Neumonía (J12-J18),6,0,1,1,2,2
Alhué,22-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",22,1,0,3,18,0
Alhué,22-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Alhué,22-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),29,0,2,9,18,0
Alhué,22-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),2,0,0,1,1,0
Alhué,22-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Alhué,22-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Alhué,22-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Alhué,22-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Alhué,22-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Alhué,23-2024,1,Atenciones de urgencia - Total,139,6,11,33,74,15
Alhué,23-2024,2,Atenciones de urgencia - Total Respiratorios,51,3,7,16,23,2
Alhué,23-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),3,0,0,0,3,0
Alhué,23-2024,4,Atenciones de urgencia - Influenza (J09-J11),4,0,0,1,3,0
Alhué,23-2024,5,Atenciones de urgencia - Neumonía (J12-J18),0,0,0,0,0,0
Alhué,23-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",11,1,2,5,3,0
Alhué,23-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Alhué,23-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),33,2,5,10,14,2
Alhué,23-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
Alhué,23-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Alhué,23-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Alhué,23-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Alhué,23-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Alhué,23-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Alhué,24-2024,1,Atenciones de urgencia - Total,131,2,9,21,81,18
Alhué,24-2024,2,Atenciones de urgencia - Total Respiratorios,47,1,5,11,23,7
Alhué,24-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),7,0,1,2,4,0
Alhué,24-2024,4,Atenciones de urgencia - Influenza (J09-J11),1,0,0,0,1,0
Alhué,24-2024,5,Atenciones de urgencia - Neumonía (J12-J18),8,0,0,1,3,4
Alhué,24-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",6,0,1,2,2,1
Alhué,24-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Alhué,24-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),23,1,3,6,11,2
Alhué,24-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),2,0,0,0,2,0
Alhué,24-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Alhué,24-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Alhué,24-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Alhué,24-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Alhué,24-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Alhué,25-2024,1,Atenciones de urgencia - Total,162,3,15,30,85,29
Alhué,25-2024,2,Atenciones de urgencia - Total Respiratorios,62,2,10,19,25,6
Alhué,25-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),11,1,3,3,3,1
Alhué,25-2024,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
Alhué,25-2024,5,Atenciones de urgencia - Neumonía (J12-J18),5,0,0,0,4,1
Alhué,25-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",4,0,1,0,3,0
Alhué,25-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Alhué,25-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),40,1,6,16,14,3
Alhué,25-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),2,0,0,0,1,1
Alhué,25-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Alhué,25-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Alhué,25-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Alhué,25-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Alhué,25-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Alhué,26-2024,1,Atenciones de urgencia - Total,155,4,10,21,103,17
Alhué,26-2024,2,Atenciones de urgencia - Total Respiratorios,35,0,7,10,14,4
Alhué,26-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),6,0,3,0,3,0
Alhué,26-2024,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
Alhué,26-2024,5,Atenciones de urgencia - Neumonía (J12-J18),0,0,0,0,0,0
Alhué,26-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",5,0,0,2,1,2
Alhué,26-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Alhué,26-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),23,0,4,8,9,2
Alhué,26-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),1,0,0,0,1,0
Alhué,26-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Alhué,26-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Alhué,26-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Alhué,26-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Alhué,26-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Alhué,27-2024,1,Atenciones de urgencia - Total,123,3,4,13,86,17
Alhué,27-2024,2,Atenciones de urgencia - Total Respiratorios,25,1,1,6,13,4
Alhué,27-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),4,0,0,2,0,2
Alhué,27-2024,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
Alhué,27-2024,5,Atenciones de urgencia - Neumonía (J12-J18),2,0,0,1,1,0
Alhué,27-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",3,0,0,1,1,1
Alhué,27-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Alhué,27-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),16,1,1,2,11,1
Alhué,27-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
Alhué,27-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Alhué,27-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Alhué,27-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Alhué,27-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Alhué,27-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Alhué,28-2024,1,Atenciones de urgencia - Total,117,2,16,6,83,10
Alhué,28-2024,2,Atenciones de urgencia - Total Respiratorios,27,0,8,1,18,0
Alhué,28-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),4,0,0,0,4,0
Alhué,28-2024,4,Atenciones de urgencia - Influenza (J09-J11),1,0,0,0,1,0
Alhué,28-2024,5,Atenciones de urgencia - Neumonía (J12-J18),2,0,0,0,2,0
Alhué,28-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",4,0,2,0,2,0
Alhué,28-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Alhué,28-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),16,0,6,1,9,0
Alhué,28-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
Alhué,28-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Alhué,28-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Alhué,28-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Alhué,28-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Alhué,28-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Alhué,29-2024,1,Atenciones de urgencia - Total,172,5,10,17,105,35
Alhué,29-2024,2,Atenciones de urgencia - Total Respiratorios,46,3,5,8,21,9
Alhué,29-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),6,0,0,1,4,1
Alhué,29-2024,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
Alhué,29-2024,5,Atenciones de urgencia - Neumonía (J12-J18),4,0,0,0,0,4
Alhué,29-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",4,0,0,0,3,1
Alhué,29-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Alhué,29-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),31,3,5,7,13,3
Alhué,29-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),1,0,0,0,1,0
Alhué,29-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Alhué,29-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Alhué,29-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Alhué,29-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Alhué,29-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Alhué,30-2024,1,Atenciones de urgencia - Total,177,3,10,34,105,25
Alhué,30-2024,2,Atenciones de urgencia - Total Respiratorios,63,2,9,15,27,10
Alhué,30-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),14,0,3,4,6,1
Alhué,30-2024,4,Atenciones de urgencia - Influenza (J09-J11),1,0,0,0,1,0
Alhué,30-2024,5,Atenciones de urgencia - Neumonía (J12-J18),7,0,0,0,2,5
Alhué,30-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",7,0,0,2,2,3
Alhué,30-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Alhué,30-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),32,2,6,8,16,0
Alhué,30-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),2,0,0,1,0,1
Alhué,30-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Alhué,30-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Alhué,30-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Alhué,30-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Alhué,30-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Alhué,31-2024,1,Atenciones de urgencia - Total,152,5,14,24,87,22
Alhué,31-2024,2,Atenciones de urgencia - Total Respiratorios,65,2,11,16,30,6
Alhué,31-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),5,2,1,1,1,0
Alhué,31-2024,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
Alhué,31-2024,5,Atenciones de urgencia - Neumonía (J12-J18),5,0,0,0,0,5
Alhué,31-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",3,0,1,1,1,0
Alhué,31-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Alhué,31-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),49,0,9,13,26,1
Alhué,31-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),3,0,0,1,2,0
Alhué,31-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Alhué,31-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Alhué,31-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Alhué,31-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Alhué,31-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Alhué,32-2024,1,Atenciones de urgencia - Total,184,6,20,33,95,30
Alhué,32-2024,2,Atenciones de urgencia - Total Respiratorios,81,3,10,15,38,15
Alhué,32-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),14,2,3,1,5,3
Alhué,32-2024,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
Alhué,32-2024,5,Atenciones de urgencia - Neumonía (J12-J18),7,0,1,0,1,5
Alhué,32-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",19,0,3,1,12,3
Alhué,32-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Alhué,32-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),35,1,3,11,18,2
Alhué,32-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),6,0,0,2,2,2
Alhué,32-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Alhué,32-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Alhué,32-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Alhué,32-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Alhué,32-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Alhué,33-2024,1,Atenciones de urgencia - Total,207,6,35,36,103,27
Alhué,33-2024,2,Atenciones de urgencia - Total Respiratorios,86,2,25,21,32,6
Alhué,33-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),11,1,3,2,4,1
Alhué,33-2024,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
Alhué,33-2024,5,Atenciones de urgencia - Neumonía (J12-J18),5,0,0,1,0,4
Alhué,33-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",12,0,2,1,9,0
Alhué,33-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Alhué,33-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),56,1,20,16,18,1
Alhué,33-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),2,0,0,1,1,0
Alhué,33-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Alhué,33-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Alhué,33-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",1,0,0,0,1,0
Alhué,33-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Alhué,33-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Alhué,34-2024,1,Atenciones de urgencia - Total,152,1,16,32,84,19
Alhué,34-2024,2,Atenciones de urgencia - Total Respiratorios,49,1,10,13,23,2
Alhué,34-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),10,0,1,4,5,0
Alhué,34-2024,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
Alhué,34-2024,5,Atenciones de urgencia - Neumonía (J12-J18),2,0,0,1,1,0
Alhué,34-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",10,0,4,3,3,0
Alhué,34-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Alhué,34-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),24,1,5,5,13,0
Alhué,34-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),3,0,0,0,1,2
Alhué,34-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Alhué,34-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Alhué,34-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Alhué,34-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Alhué,34-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Alhué,35-2024,1,Atenciones de urgencia - Total,163,1,14,33,92,23
Alhué,35-2024,2,Atenciones de urgencia - Total Respiratorios,53,0,9,13,25,6
Alhué,35-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),4,0,1,2,0,1
Alhué,35-2024,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
Alhué,35-2024,5,Atenciones de urgencia - Neumonía (J12-J18),4,0,0,1,1,2
Alhué,35-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",10,0,1,2,6,1
Alhué,35-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Alhué,35-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),32,0,7,8,17,0
Alhué,35-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),3,0,0,0,1,2
Alhué,35-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Alhué,35-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Alhué,35-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Alhué,35-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Alhué,35-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Alhué,36-2024,1,Atenciones de urgencia - Total,144,7,15,25,82,15
Alhué,36-2024,2,Atenciones de urgencia - Total Respiratorios,60,5,10,13,28,4
Alhué,36-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),5,0,1,1,2,1
Alhué,36-2024,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
Alhué,36-2024,5,Atenciones de urgencia - Neumonía (J12-J18),3,0,1,1,1,0
Alhué,36-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",7,0,2,4,1,0
Alhué,36-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Alhué,36-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),43,5,6,7,22,3
Alhué,36-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),2,0,0,0,2,0
Alhué,36-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Alhué,36-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",3,0,0,0,1,2
Alhué,36-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",1,0,0,0,1,0
Alhué,36-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Alhué,36-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Alhué,37-2024,1,Atenciones de urgencia - Total,151,2,27,36,66,20
Alhué,37-2024,2,Atenciones de urgencia - Total Respiratorios,64,0,13,25,16,10
Alhué,37-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),6,0,0,3,2,1
Alhué,37-2024,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
Alhué,37-2024,5,Atenciones de urgencia - Neumonía (J12-J18),5,0,2,0,2,1
Alhué,37-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",6,0,1,2,1,2
Alhué,37-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Alhué,37-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),43,0,10,19,10,4
Alhué,37-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),4,0,0,1,1,2
Alhué,37-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Alhué,37-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Alhué,37-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Alhué,37-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Alhué,37-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Alhué,38-2024,1,Atenciones de urgencia - Total,244,9,23,54,129,29
Alhué,38-2024,2,Atenciones de urgencia - Total Respiratorios,112,6,12,35,51,8
Alhué,38-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),15,0,2,3,9,1
Alhué,38-2024,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
Alhué,38-2024,5,Atenciones de urgencia - Neumonía (J12-J18),9,0,0,2,4,3
Alhué,38-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",26,3,3,8,9,3
Alhué,38-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Alhué,38-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),57,3,7,21,26,0
Alhué,38-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),5,0,0,1,3,1
Alhué,38-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Alhué,38-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Alhué,38-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Alhué,38-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Alhué,38-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Alhué,39-2024,1,Atenciones de urgencia - Total,191,3,22,48,90,28
Alhué,39-2024,2,Atenciones de urgencia - Total Respiratorios,72,2,13,23,29,5
Alhué,39-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),9,0,2,1,5,1
Alhué,39-2024,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
Alhué,39-2024,5,Atenciones de urgencia - Neumonía (J12-J18),5,0,0,2,2,1
Alhué,39-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",13,0,1,6,4,2
Alhué,39-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Alhué,39-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),45,2,10,14,18,1
Alhué,39-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
Alhué,39-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Alhué,39-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Alhué,39-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Alhué,39-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Alhué,39-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Alhué,40-2024,1,Atenciones de urgencia - Total,202,7,28,54,90,23
Alhué,40-2024,2,Atenciones de urgencia - Total Respiratorios,84,3,15,31,31,4
Alhué,40-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),8,0,0,1,6,1
Alhué,40-2024,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
Alhué,40-2024,5,Atenciones de urgencia - Neumonía (J12-J18),2,0,0,0,0,2
Alhué,40-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",31,2,7,12,10,0
Alhué,40-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Alhué,40-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),43,1,8,18,15,1
Alhué,40-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
