GLOSATIPOESTABLECIMIENTO,semana_epi_str,IdCausa,Causa,Total,Menores_1,De_1_a_4,De_5_a_14,De_15_a_64,De_65_y_mas
CEAR,20-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
CEAR,21-2023,1,Atenciones de urgencia - Total,214,19,62,61,59,13
CEAR,21-2023,2,Atenciones de urgencia - Total Respiratorios,130,14,37,37,35,7
CEAR,21-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),25,7,8,4,5,1
CEAR,21-2023,4,Atenciones de urgencia - Influenza (J09-J11),12,1,1,2,7,1
CEAR,21-2023,5,Atenciones de urgencia - Neumonía (J12-J18),8,0,1,0,7,0
CEAR,21-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",9,1,3,0,4,1
CEAR,21-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
CEAR,21-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),70,5,24,30,9,2
CEAR,21-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),6,0,0,1,3,2
CEAR,21-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
CEAR,21-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",1,1,0,0,0,0
CEAR,21-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",69,2,20,22,21,4
CEAR,21-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
CEAR,21-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
CEAR,22-2023,1,Atenciones de urgencia - Total,200,14,67,55,47,17
CEAR,22-2023,2,Atenciones de urgencia - Total Respiratorios,150,13,50,44,32,11
CEAR,22-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),34,8,16,6,4,0
CEAR,22-2023,4,Atenciones de urgencia - Influenza (J09-J11),7,0,0,2,5,0
CEAR,22-2023,5,Atenciones de urgencia - Neumonía (J12-J18),8,0,1,3,0,4
CEAR,22-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",10,0,5,4,0,1
CEAR,22-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
CEAR,22-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),80,5,24,26,21,4
CEAR,22-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),11,0,4,3,2,2
CEAR,22-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
CEAR,22-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
CEAR,22-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",38,1,12,7,14,4
CEAR,22-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
CEAR,22-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
CEAR,23-2023,1,Atenciones de urgencia - Total,207,11,51,52,60,33
CEAR,23-2023,2,Atenciones de urgencia - Total Respiratorios,183,9,44,48,51,31
CEAR,23-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),45,5,13,8,16,3
CEAR,23-2023,4,Atenciones de urgencia - Influenza (J09-J11),11,0,0,3,7,1
CEAR,23-2023,5,Atenciones de urgencia - Neumonía (J12-J18),13,0,1,1,2,9
CEAR,23-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",6,2,2,2,0,0
CEAR,23-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
CEAR,23-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),99,2,28,34,23,12
CEAR,23-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),9,0,0,0,3,6
CEAR,23-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
CEAR,23-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
CEAR,23-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",9,0,4,0,5,0
CEAR,23-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
CEAR,23-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
CEAR,24-2023,1,Atenciones de urgencia - Total,167,10,22,38,75,22
CEAR,24-2023,2,Atenciones de urgencia - Total Respiratorios,132,8,16,34,55,19
CEAR,24-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),38,5,8,13,11,1
CEAR,24-2023,4,Atenciones de urgencia - Influenza (J09-J11),10,0,0,1,7,2
CEAR,24-2023,5,Atenciones de urgencia - Neumonía (J12-J18),11,0,0,0,2,9
CEAR,24-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",6,1,1,1,2,1
CEAR,24-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
CEAR,24-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),62,2,7,19,30,4
CEAR,24-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),5,0,0,0,3,2
CEAR,24-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
CEAR,24-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",1,0,0,1,0,0
CEAR,24-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",13,1,1,0,10,1
CEAR,24-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
CEAR,24-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
CEAR,25-2023,1,Atenciones de urgencia - Total,90,2,24,20,28,16
CEAR,25-2023,2,Atenciones de urgencia - Total Respiratorios,70,2,23,16,16,13
CEAR,25-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),15,0,10,2,0,3
CEAR,25-2023,4,Atenciones de urgencia - Influenza (J09-J11),3,0,0,0,3,0
CEAR,25-2023,5,Atenciones de urgencia - Neumonía (J12-J18),12,0,1,1,1,9
CEAR,25-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2,0,0,1,1,0
CEAR,25-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
CEAR,25-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),36,2,12,12,10,0
CEAR,25-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),2,0,0,0,1,1
CEAR,25-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
CEAR,25-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
CEAR,25-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",13,0,0,1,11,1
CEAR,25-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
CEAR,25-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
CEAR,26-2023,1,Atenciones de urgencia - Total,90,5,17,19,37,12
CEAR,26-2023,2,Atenciones de urgencia - Total Respiratorios,79,3,15,19,30,12
CEAR,26-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),26,1,8,4,9,4
CEAR,26-2023,4,Atenciones de urgencia - Influenza (J09-J11),2,0,0,0,1,1
CEAR,26-2023,5,Atenciones de urgencia - Neumonía (J12-J18),4,0,1,0,1,2
CEAR,26-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",3,0,1,1,0,1
CEAR,26-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
CEAR,26-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),40,2,5,14,17,2
CEAR,26-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),4,0,0,0,2,2
CEAR,26-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
CEAR,26-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
CEAR,26-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",3,0,0,0,3,0
CEAR,26-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
CEAR,26-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
CEAR,27-2023,1,Atenciones de urgencia - Total,73,6,15,3,31,18
CEAR,27-2023,2,Atenciones de urgencia - Total Respiratorios,57,6,13,2,24,12
CEAR,27-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),24,4,6,0,8,6
CEAR,27-2023,4,Atenciones de urgencia - Influenza (J09-J11),2,0,0,0,2,0
CEAR,27-2023,5,Atenciones de urgencia - Neumonía (J12-J18),5,0,1,0,1,3
CEAR,27-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",0,0,0,0,0,0
CEAR,27-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
CEAR,27-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),21,2,5,2,10,2
CEAR,27-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),5,0,1,0,3,1
CEAR,27-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
CEAR,27-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
CEAR,27-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",6,0,0,0,4,2
CEAR,27-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
CEAR,27-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
CEAR,28-2023,1,Atenciones de urgencia - Total,77,6,15,7,31,18
CEAR,28-2023,2,Atenciones de urgencia - Total Respiratorios,67,6,13,6,24,18
CEAR,28-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),21,2,6,0,6,7
CEAR,28-2023,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
CEAR,28-2023,5,Atenciones de urgencia - Neumonía (J12-J18),8,0,1,0,0,7
CEAR,28-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",0,0,0,0,0,0
CEAR,28-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
CEAR,28-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),33,4,6,6,16,1
CEAR,28-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),5,0,0,0,2,3
CEAR,28-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
CEAR,28-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
CEAR,28-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",2,0,0,0,2,0
CEAR,28-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
CEAR,28-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
CEAR,29-2023,1,Atenciones de urgencia - Total,94,8,12,13,42,19
CEAR,29-2023,2,Atenciones de urgencia - Total Respiratorios,79,7,12,12,35,13
CEAR,29-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),20,1,5,2,10,2
CEAR,29-2023,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
CEAR,29-2023,5,Atenciones de urgencia - Neumonía (J12-J18),6,0,0,0,0,6
CEAR,29-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",3,0,0,0,3,0
CEAR,29-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
CEAR,29-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),44,6,7,10,18,3
CEAR,29-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),6,0,0,0,4,2
CEAR,29-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
CEAR,29-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
CEAR,29-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",2,0,0,1,1,0
CEAR,29-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
CEAR,29-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
CEAR,30-2023,1,Atenciones de urgencia - Total,94,3,20,20,39,12
CEAR,30-2023,2,Atenciones de urgencia - Total Respiratorios,83,3,19,18,32,11
CEAR,30-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),15,0,5,5,3,2
CEAR,30-2023,4,Atenciones de urgencia - Influenza (J09-J11),1,0,0,0,1,0
CEAR,30-2023,5,Atenciones de urgencia - Neumonía (J12-J18),3,0,0,0,0,3
CEAR,30-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2,0,0,0,1,1
CEAR,30-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
CEAR,30-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),58,3,14,12,25,4
CEAR,30-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),4,0,0,1,2,1
CEAR,30-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
CEAR,30-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
CEAR,30-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",3,0,0,0,2,1
CEAR,30-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
CEAR,30-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
CEAR,31-2023,1,Atenciones de urgencia - Total,123,5,37,20,33,28
CEAR,31-2023,2,Atenciones de urgencia - Total Respiratorios,97,3,34,17,21,22
CEAR,31-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),24,2,11,2,5,4
CEAR,31-2023,4,Atenciones de urgencia - Influenza (J09-J11),2,0,0,0,2,0
CEAR,31-2023,5,Atenciones de urgencia - Neumonía (J12-J18),6,0,0,0,1,5
CEAR,31-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",4,0,1,1,2,0
CEAR,31-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
CEAR,31-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),53,1,21,14,10,7
CEAR,31-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),8,0,1,0,1,6
CEAR,31-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
CEAR,31-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",1,0,0,0,1,0
CEAR,31-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",13,1,0,0,10,2
CEAR,31-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
CEAR,31-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
CEAR,32-2023,1,Atenciones de urgencia - Total,116,3,30,32,34,17
CEAR,32-2023,2,Atenciones de urgencia - Total Respiratorios,93,3,24,28,24,14
CEAR,32-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),31,0,14,5,7,5
CEAR,32-2023,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
CEAR,32-2023,5,Atenciones de urgencia - Neumonía (J12-J18),3,0,0,0,2,1
CEAR,32-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",3,0,1,0,1,1
CEAR,32-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
CEAR,32-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),50,3,9,23,13,2
CEAR,32-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),6,0,0,0,1,5
CEAR,32-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
CEAR,32-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",2,0,1,0,1,0
CEAR,32-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",9,0,1,1,7,0
CEAR,32-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
CEAR,32-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
CEAR,33-2023,1,Atenciones de urgencia - Total,81,7,12,16,27,19
CEAR,33-2023,2,Atenciones de urgencia - Total Respiratorios,56,7,8,14,16,11
CEAR,33-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),17,2,7,4,3,1
CEAR,33-2023,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
CEAR,33-2023,5,Atenciones de urgencia - Neumonía (J12-J18),8,0,0,0,2,6
CEAR,33-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",8,1,0,3,2,2
CEAR,33-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
CEAR,33-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),20,4,1,7,8,0
CEAR,33-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),3,0,0,0,1,2
CEAR,33-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
CEAR,33-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
CEAR,33-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",8,0,0,0,8,0
CEAR,33-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
CEAR,33-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
CEAR,34-2023,1,Atenciones de urgencia - Total,77,4,13,13,31,16
CEAR,34-2023,2,Atenciones de urgencia - Total Respiratorios,58,4,11,12,17,14
CEAR,34-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),13,2,4,1,5,1
CEAR,34-2023,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
CEAR,34-2023,5,Atenciones de urgencia - Neumonía (J12-J18),11,0,0,0,1,10
CEAR,34-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2,0,0,1,0,1
CEAR,34-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
CEAR,34-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),31,2,7,10,10,2
CEAR,34-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),1,0,0,0,1,0
CEAR,34-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
CEAR,34-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",1,0,0,0,1,0
CEAR,34-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",6,0,0,0,6,0
CEAR,34-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
CEAR,34-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
CEAR,35-2023,1,Atenciones de urgencia - Total,105,3,22,27,38,15
CEAR,35-2023,2,Atenciones de urgencia - Total Respiratorios,75,3,21,25,14,12
CEAR,35-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),16,2,8,4,1,1
CEAR,35-2023,4,Atenciones de urgencia - Influenza (J09-J11),1,0,0,0,1,0
CEAR,35-2023,5,Atenciones de urgencia - Neumonía (J12-J18),10,0,1,0,2,7
CEAR,35-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",3,0,1,1,0,1
CEAR,35-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
CEAR,35-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),41,1,11,19,9,1
CEAR,35-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),4,0,0,1,1,2
CEAR,35-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
CEAR,35-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",6,0,0,0,6,0
CEAR,35-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",20,0,1,2,14,3
CEAR,35-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
CEAR,35-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Hospital,01-2023,1,Atenciones de urgencia - Total,29425,2200,4231,4290,13851,4853
Hospital,01-2023,2,Atenciones de urgencia - Total Respiratorios,3588,750,1150,637,679,372
Hospital,01-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),352,87,122,51,56,36
Hospital,01-2023,4,Atenciones de urgencia - Influenza (J09-J11),58,4,7,18,17,12
Hospital,01-2023,5,Atenciones de urgencia - Neumonía (J12-J18),230,13,54,14,59,90
Hospital,01-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",632,103,138,110,161,120
Hospital,01-2023,7,Hospitalizaciones - Sistema Respiratorio,278,37,39,22,73,107
Hospital,01-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),2111,526,779,423,339,44
Hospital,01-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),205,17,50,21,47,70
Hospital,01-2023,25,Hospitalizaciones - Total,3106,144,177,193,1508,1084
Hospital,01-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",221,21,10,8,135,47
Hospital,01-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",315,19,19,17,202,58
Hospital,01-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),26,3,0,0,7,16
Hospital,01-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),77,1,1,5,33,37
Hospital,02-2023,1,Atenciones de urgencia - Total,28902,1988,3959,4165,13959,4831
Hospital,02-2023,2,Atenciones de urgencia - Total Respiratorios,3157,606,988,626,597,340
Hospital,02-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),272,78,94,39,33,28
Hospital,02-2023,4,Atenciones de urgencia - Influenza (J09-J11),35,0,3,6,16,10
Hospital,02-2023,5,Atenciones de urgencia - Neumonía (J12-J18),170,7,17,13,57,76
Hospital,02-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",595,74,142,111,133,135
Hospital,02-2023,7,Hospitalizaciones - Sistema Respiratorio,271,35,32,17,69,118
Hospital,02-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),1865,422,686,432,291,34
Hospital,02-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),220,25,46,25,67,57
Hospital,02-2023,25,Hospitalizaciones - Total,3123,148,161,235,1514,1065
Hospital,02-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",210,20,6,9,122,53
Hospital,02-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",239,17,17,13,127,65
Hospital,02-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),28,1,0,1,13,13
Hospital,02-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),97,1,0,3,45,48
Hospital,03-2023,1,Atenciones de urgencia - Total,27845,1876,3610,3915,13697,4747
Hospital,03-2023,2,Atenciones de urgencia - Total Respiratorios,2820,534,894,590,524,278
Hospital,03-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),203,55,68,27,25,28
Hospital,03-2023,4,Atenciones de urgencia - Influenza (J09-J11),34,3,4,8,10,9
Hospital,03-2023,5,Atenciones de urgencia - Neumonía (J12-J18),168,8,37,11,41,71
Hospital,03-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",537,77,143,103,117,97
Hospital,03-2023,7,Hospitalizaciones - Sistema Respiratorio,239,33,35,19,54,98
Hospital,03-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),1681,369,603,409,274,26
Hospital,03-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),197,22,39,32,57,47
Hospital,03-2023,25,Hospitalizaciones - Total,3076,138,139,173,1531,1095
Hospital,03-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",140,14,8,10,79,29
Hospital,03-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",228,22,12,23,131,40
Hospital,03-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),12,2,0,0,2,8
Hospital,03-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),83,5,1,5,39,33
Hospital,04-2023,1,Atenciones de urgencia - Total,27497,1863,3359,3866,13638,4771
Hospital,04-2023,2,Atenciones de urgencia - Total Respiratorios,2624,505,823,539,482,275
Hospital,04-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),203,61,58,26,27,31
Hospital,04-2023,4,Atenciones de urgencia - Influenza (J09-J11),50,6,8,5,22,9
Hospital,04-2023,5,Atenciones de urgencia - Neumonía (J12-J18),142,9,25,6,45,57
Hospital,04-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",562,81,132,99,139,111
Hospital,04-2023,7,Hospitalizaciones - Sistema Respiratorio,223,24,24,10,68,97
Hospital,04-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),1515,327,564,379,221,24
Hospital,04-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),152,21,36,24,28,43
Hospital,04-2023,25,Hospitalizaciones - Total,2934,135,132,159,1448,1060
Hospital,04-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",108,13,4,4,68,19
Hospital,04-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",213,19,23,11,119,41
Hospital,04-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),8,3,0,0,3,2
Hospital,04-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),81,2,3,5,34,37
Hospital,05-2023,1,Atenciones de urgencia - Total,28070,1814,3377,4057,14080,4742
Hospital,05-2023,2,Atenciones de urgencia - Total Respiratorios,2722,494,849,603,510,266
Hospital,05-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),199,38,63,39,24,35
Hospital,05-2023,4,Atenciones de urgencia - Influenza (J09-J11),54,3,8,2,29,12
Hospital,05-2023,5,Atenciones de urgencia - Neumonía (J12-J18),144,8,27,9,38,62
Hospital,05-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",551,84,130,105,131,101
Hospital,05-2023,7,Hospitalizaciones - Sistema Respiratorio,218,20,38,19,54,87
Hospital,05-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),1600,346,569,422,244,19
Hospital,05-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),174,15,52,26,44,37
Hospital,05-2023,25,Hospitalizaciones - Total,3057,150,142,197,1511,1057
Hospital,05-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",94,14,6,4,48,22
Hospital,05-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",172,9,11,10,100,42
